0.00035468,0.00035468,0.00035478,0.00013839,0.00013956,0.0001382,0.00089594,0.00089619,0.0008998,-1.2458e-27,5.3615e-43,1.9843e-46,7.3437e-50,3.1071e-53,149.17,0.001075,0.00035662,0.002317,5.6596e-10,159.05,3.1549e-05,0.00049785,0.002069,114.67,9.5365e-05,3.8952e-06,0.0020186,120.88,7.6533e-05,0.00054163,0.0020191,120.88,7.6533e-05,0.00054163,0.0020191,120.72,7.5257e-05,0.00054309,0.0020167,117.18,8.8624e-05,0.00054238,0.0020168,118.35,5.8917e-05,6.5748e-06,0.0019831,99.959,7.6085e-06,0.00017816,0.001845,1.0662,0.76872,0.029349,0.088713,1.396,0.010923,0.81034,0.81034,0.071194,0.071194,1.5188,1.5188,0.80931,0.86175,0.070008,0.042669,1.5229,1.527,0.79339,0.6701,0.054807,0.0070778,0.018436,0.49957
0.00038894,0.00038894,0.00038895,0.00015439,0.0001552,0.00015511,0.00058474,0.00058473,0.00058473,1.1813e-36,-8.2904e-54,-3.0682e-57,-1.1355e-60,-4.6065e-64,151.37,0.0012987,0.00018941,0.0022186,5.7622e-10,163.9,3.4186e-05,0.00041722,0.0020159,69.345,0.00049442,9.4566e-10,0.0019682,125.7,0.00013021,0.0004354,0.0020198,130.23,6.2466e-05,0.0004891,0.0019711,124.79,0.00011807,0.00044953,0.002008,134.6,5.374e-05,0.00048571,0.0019718,90.369,2.6626e-06,2.0301e-08,0.0018302,89.622,2.4549e-06,7.0275e-06,0.0018291,1.0828,0.45813,0.026324,0.38072,2.2027,4.9926e-06,0.83041,0.86036,0.10027,0.0481,2.2987,2.5822,0.82442,0.88926,0.090916,0.041381,2.3733,2.5643,0.59703,0.59209,0.0020503,0.0018904,0.00010718,0.037102
0.00033976,0.00033976,0.00033976,0.00012198,0.00012288,0.00012547,0.00093237,0.0009333,0.0009333,-9.4576e-25,2.8089e-60,1.0396e-63,3.8474e-67,1.5529e-70,150.59,0.0012714,0.00040365,0.0025821,3.4117e-10,160.67,3.2201e-05,0.0005385,0.0023368,129.15,6.2823e-05,3.6825e-05,0.0022932,120.79,8.289e-05,0.00057699,0.0022905,130.48,4.7046e-05,0.00057749,0.0022905,123.47,0.00011108,0.00055321,0.0023314,132.84,5.531e-05,0.00057135,0.0022939,124.85,0.00013091,2.0604e-05,0.0023551,100.87,9.1806e-06,0.00024969,0.0021336,1.0669,0.85766,0.025327,0.049412,1.3341,0.091231,0.80212,0.80092,0.065196,0.066775,1.4294,1.4272,0.81995,0.88212,0.087369,0.043503,1.3705,1.4155,0.82907,0.66984,0.10297,0.0072208,0.051044,0.61858
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00033823,0.00033823,0.00033832,0.00012301,0.0001242,0.0001242,0.00089357,0.00089382,0.00089382,2.1947e-25,9.1386e-42,3.3822e-45,1.2517e-48,4.8238e-52,149.78,0.0011471,0.00034498,0.0026188,5.9725e-10,160.1,2.9581e-05,0.00047746,0.0023919,115.59,0.00010306,4.1572e-06,0.0023612,121.88,8.84e-05,0.00050543,0.0023681,122.5,8.0593e-05,0.00050912,0.0023616,118.56,6.1429e-05,0.00053201,0.0023256,103.74,0.00015643,0.0005162,0.0023608,118.95,6.5072e-05,6.6849e-06,0.0023314,101.2,9.0445e-06,0.00015998,0.0022122,1.0689,0.77173,0.025787,0.089845,1.384,0.01205,0.81376,0.8179,0.077063,0.070257,1.4651,1.4758,0.79157,0.69263,0.053551,0.13637,1.5421,1.4963,0.79416,0.67571,0.056727,0.0078845,0.019377,0.46373
0.00029455,0.00029455,0.0002946,0.00014188,0.00014194,0.000142,0.00087421,0.00087447,0.00087443,3.0846e-13,1.2003e-19,4.5841e-23,1.6965e-26,6.3282e-30,159.1,0.0017248,0.00040202,0.002306,6.8543e-10,165.99,3.9722e-05,0.00050537,0.0021207,128.24,0.00010154,1.0586e-05,0.0020727,130.19,0.00015242,0.00051583,0.0021279,133.65,8.3923e-05,0.00054564,0.0020734,129.23,0.00013739,0.00052519,0.0021123,136.81,7.5165e-05,0.00054402,0.0020739,127.34,0.00011354,9.2741e-06,0.0020821,113.63,2.4902e-05,0.00018389,0.0018858,1.0433,0.806,0.023031,0.058874,1.2571,0.026333,0.81828,0.84001,0.088371,0.048658,1.2831,1.3573,0.81221,0.85991,0.079658,0.04358,1.3064,1.3532,0.80034,0.71418,0.06583,0.014438,0.023069,0.45742
0.0003858,0.0003858,0.00038594,0.00014511,0.00014713,0.00014713,0.00084832,0.00084923,0.00084923,-4.4567e-37,-1.0584e-54,-3.9171e-58,-1.4497e-61,-6.1544e-65,150.45,0.00092369,0.00030497,0.0025204,5.6167e-10,162.28,2.7349e-05,0.00045999,0.0022082,124.28,6.0011e-05,8.1006e-06,0.0021268,123.81,7.1392e-05,0.00050205,0.0021499,125.66,5.7144e-05,0.00051298,0.002127,124.29,7.5263e-05,0.00049653,0.0021605,131.67,4.6335e-05,0.00051031,0.0021285,123.17,6.7628e-05,6.9364e-06,0.0021384,106.15,1.007e-05,0.00019399,0.0019144,1.0786,0.82603,0.029608,0.064968,1.5083,0.026562,0.82291,0.83521,0.07729,0.061865,1.6462,1.6821,0.82609,0.87514,0.08148,0.050163,1.6281,1.6733,0.81869,0.70555,0.073215,0.010902,0.022744,0.6361
0.00038868,0.00038868,0.0003888,0.00014524,0.00014779,0.00014777,0.00089842,0.00089913,0.0009004,3.0345e-22,-2.0203e-40,-7.4772e-44,-2.7673e-47,-1.0473e-50,147.76,0.0010004,0.00034695,0.0024033,7.8611e-10,158.97,3.3328e-05,0.00050957,0.0021649,117.55,8.3965e-05,5.7905e-06,0.002107,120.47,7.4051e-05,0.00056541,0.0021049,134.96,2.8201e-05,0.00056593,0.0021049,118.71,6.0953e-05,0.00058424,0.0020788,106.04,0.000126,0.00056976,0.0021062,119.45,6.7176e-05,7.5576e-06,0.002091,100.28,7.9156e-06,0.00021026,0.0019374,1.0758,0.79554,0.033315,0.083931,1.4687,0.016689,0.81531,0.8135,0.074022,0.076412,1.6296,1.6252,0.8034,0.71767,0.060929,0.12595,1.6839,1.6422,0.80838,0.67866,0.06715,0.0079124,0.021783,0.60602
0.00031282,0.00031282,0.00031283,0.00011635,0.00011755,0.00011755,0.00090476,0.00090509,0.00090509,4.3488e-15,6.5793e-22,2.435e-25,9.0117e-29,3.3031e-32,143.62,0.00081307,0.00036137,0.0021797,6.5162e-10,153.79,3.6894e-05,0.00047953,0.0019771,111.23,0.00013143,5.944e-06,0.0019476,118.85,7.05e-05,0.00053293,0.0019078,112.83,0.00012427,0.00051112,0.0019477,123.61,0.0001189,0.00048357,0.0019877,132.25,6.3093e-05,0.00050289,0.0019504,117.39,6.1053e-05,1.386e-05,0.0018866,95.02,5.0644e-06,0.00022441,0.0017105,1.0708,0.77452,0.045376,0.16164,1.327,0.016449,0.82754,0.78562,0.086708,0.15284,1.4748,1.4144,0.86068,0.9209,0.14623,0.077598,1.3382,1.3916,0.8174,0.66162,0.07509,0.0062288,0.038355,0.62101
0.00040887,0.00040887,0.00040887,0.00016479,0.00016699,0.00016699,0.00064764,0.00064761,0.00064761,8.1383e-15,-5.6535e-24,-2.0923e-27,-7.7437e-31,-2.8426e-34,137.93,0.00057793,0.0002233,0.0028633,3.5137e-10,150.99,4.3124e-05,0.00045301,0.0025829,72.963,0.00035181,1.2106e-08,0.0024966,115.91,6.286e-05,0.00057134,0.0024673,111.75,9.6984e-05,0.00054331,0.0025035,116.93,7.0343e-05,0.0005551,0.0024859,111.69,9.7187e-05,0.00054335,0.0025035,95.655,6.76e-06,3.0991e-07,0.0022919,87.162,2.6529e-06,8.6492e-05,0.0022675,1.0947,0.529,0.074618,0.60874,2.0288,5.4213e-05,0.84036,0.81022,0.10877,0.16781,2.5586,2.4331,0.84779,0.80978,0.12172,0.16816,2.4859,2.4333,0.69352,0.63195,0.011697,0.0045903,0.0013879,0.38734
